,Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,City,State,Postal_Code,Region,Product_ID,Category,SubCat,Product_Name,Sales,Quantity,Discount,Profit
7141,7142,CA-2017-128783,2017-09-07,2017-09-07,Same Day,TG-21640,Trudy Glocke,Customer,Saint Charles,Missouri,63301,Central,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",135.3,5,0.0,37.884
7142,7143,CA-2014-122217,2014-11-24,2014-11-29,Standard Class,HP-14815,Harold Pawlan,Home Office,Virginia Beach,Virginia,23464,South,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",111.15,5,0.0,48.906000000000006
7143,7144,US-2017-141558,2017-03-11,2017-03-16,Standard Class,MH-17290,Marc Harrigan,Home Office,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,776.85,5,0.4,-181.265
7144,7145,US-2017-141558,2017-03-11,2017-03-16,Standard Class,MH-17290,Marc Harrigan,Home Office,Philadelphia,Pennsylvania,19140,East,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294,1,0.7,-8.6058
7145,7146,US-2017-141558,2017-03-11,2017-03-16,Standard Class,MH-17290,Marc Harrigan,Home Office,Philadelphia,Pennsylvania,19140,East,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,154.764,3,0.4,-46.4292
7146,7147,US-2017-141558,2017-03-11,2017-03-16,Standard Class,MH-17290,Marc Harrigan,Home Office,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,43.28,1,0.2,3.2460000000000004
7147,7148,CA-2016-139941,2016-06-12,2016-06-17,Standard Class,CB-12415,Christy Brittain,Customer,Long Beach,New York,11561,East,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",92.94,3,0.0,41.823
7148,7149,CA-2016-139941,2016-06-12,2016-06-17,Standard Class,CB-12415,Christy Brittain,Customer,Long Beach,New York,11561,East,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,52.56,3,0.0,18.396
7149,7150,CA-2015-166583,2015-06-26,2015-06-30,Standard Class,VD-21670,Valerie Dominguez,Customer,Houston,Texas,77070,Central,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,971.88,3,0.2,109.3365
7150,7151,CA-2017-100412,2017-12-22,2017-12-26,Standard Class,SR-20425,Sharelle Roach,Home Office,Tuscaloosa,Alabama,35401,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",141.96,2,0.0,35.49
7151,7152,CA-2017-142909,2017-12-22,2017-12-25,Second Class,AG-10330,Alex Grayson,Customer,Mesa,Arizona,85204,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",182.55,2,0.5,-135.08700000000002
7152,7153,CA-2014-137911,2014-10-09,2014-10-15,Standard Class,BP-11095,Bart Pistole,Corporate,Jacksonville,North Carolina,28540,South,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.76799999999999,2,0.2,31.0688
7153,7154,CA-2015-106208,2015-12-10,2015-12-15,Standard Class,JW-16075,Julia West,Customer,Chicago,Illinois,60610,Central,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,53.088,7,0.8,-108.8304
7154,7155,US-2015-136749,2015-12-25,2015-12-27,Second Class,LH-16900,Lena Hernandez,Customer,Columbus,Georgia,31907,South,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,275.88,6,0.0,46.8996
7155,7156,US-2015-136749,2015-12-25,2015-12-27,Second Class,LH-16900,Lena Hernandez,Customer,Columbus,Georgia,31907,South,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,157.9,5,0.0,74.21300000000001
7156,7157,CA-2017-126718,2017-04-29,2017-05-04,Standard Class,KT-16480,Kean Thornton,Customer,Orange,New Jersey,7050,East,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,4.91,1,0.0,2.4059
7157,7158,CA-2016-131380,2016-03-28,2016-03-31,Second Class,CC-12220,Chris Cortes,Customer,Los Angeles,California,90032,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4,0.0,0.8792
7158,7159,CA-2016-131380,2016-03-28,2016-03-31,Second Class,CC-12220,Chris Cortes,Customer,Los Angeles,California,90032,West,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,5.98,1,0.0,2.9302
7159,7160,CA-2015-145835,2015-05-13,2015-05-18,Second Class,BF-11170,Ben Ferrer,Home Office,Chicago,Illinois,60623,Central,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,222.38400000000001,2,0.2,16.6788
7160,7161,CA-2015-145835,2015-05-13,2015-05-18,Second Class,BF-11170,Ben Ferrer,Home Office,Chicago,Illinois,60623,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,16.0,4,0.2,5.6
7161,7162,CA-2014-138709,2014-07-04,2014-07-09,Standard Class,MS-17770,Maxwell Schwartz,Customer,Richmond,Virginia,23223,South,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,21.84,3,0.0,10.92
7162,7163,CA-2014-138709,2014-07-04,2014-07-09,Standard Class,MS-17770,Maxwell Schwartz,Customer,Richmond,Virginia,23223,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,15.6,5,0.0,7.644
7163,7164,CA-2014-122070,2014-04-22,2014-04-24,Second Class,AH-10030,Aaron Hawkins,Corporate,Troy,New York,12180,East,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,247.84,8,0.0,121.4416
7164,7165,CA-2014-122070,2014-04-22,2014-04-24,Second Class,AH-10030,Aaron Hawkins,Corporate,Troy,New York,12180,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",9.912,3,0.2,3.3453
7165,7166,CA-2016-158610,2016-09-19,2016-09-22,First Class,CK-12595,Clytie Kelty,Customer,Providence,Rhode Island,2908,East,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,69.52,2,0.0,17.38
7166,7167,CA-2014-117464,2014-07-22,2014-07-24,Second Class,NP-18325,Naresj Patel,Customer,San Francisco,California,94122,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,11.52,4,0.0,3.2256
7167,7168,CA-2014-117464,2014-07-22,2014-07-24,Second Class,NP-18325,Naresj Patel,Customer,San Francisco,California,94122,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,717.72,3,0.2,71.77199999999999
7168,7169,CA-2014-117464,2014-07-22,2014-07-24,Second Class,NP-18325,Naresj Patel,Customer,San Francisco,California,94122,West,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,236.5,10,0.0,68.585
7169,7170,CA-2014-117464,2014-07-22,2014-07-24,Second Class,NP-18325,Naresj Patel,Customer,San Francisco,California,94122,West,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,170.352,3,0.2,19.1646
7170,7171,US-2017-168613,2017-10-08,2017-10-14,Standard Class,GM-14440,Gary McGarr,Customer,New York City,New York,10009,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,145.764,2,0.1,3.2392
7171,7172,CA-2017-125381,2017-04-25,2017-04-27,Second Class,SG-20605,Speros Goranitis,Customer,San Francisco,California,94109,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3,0.0,22.6737
7172,7173,US-2017-141677,2017-03-26,2017-03-30,Standard Class,HK-14890,Heather Kirkland,Corporate,Houston,Texas,77070,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,143.96,5,0.2,1.7995
7173,7174,US-2017-141677,2017-03-26,2017-03-30,Standard Class,HK-14890,Heather Kirkland,Corporate,Houston,Texas,77070,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,2399.96,5,0.2,569.9905
7174,7175,US-2017-141677,2017-03-26,2017-03-30,Standard Class,HK-14890,Heather Kirkland,Corporate,Houston,Texas,77070,Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,74.352,3,0.2,23.235
7175,7176,US-2017-141677,2017-03-26,2017-03-30,Standard Class,HK-14890,Heather Kirkland,Corporate,Houston,Texas,77070,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.16799999999999,8,0.8,-226.6368
7176,7177,US-2017-141677,2017-03-26,2017-03-30,Standard Class,HK-14890,Heather Kirkland,Corporate,Houston,Texas,77070,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",32.232,3,0.2,2.4174
7177,7178,CA-2017-133067,2017-05-04,2017-05-10,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Philadelphia,Pennsylvania,19140,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2.202,2,0.7,-1.5414
7178,7179,CA-2017-133067,2017-05-04,2017-05-10,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",9.396,3,0.7,-7.5168
7179,7180,US-2016-144351,2016-11-14,2016-11-18,Standard Class,RC-19960,Ryan Crowe,Customer,Baltimore,Maryland,21215,East,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",89.97,3,0.0,25.1916
7180,7181,CA-2014-106054,2014-01-06,2014-01-07,First Class,JO-15145,Jack O'Briant,Corporate,Athens,Georgia,30605,South,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",12.78,3,0.0,5.2398
7181,7182,CA-2016-138667,2016-12-27,2016-12-30,Second Class,MW-18220,Mitch Webber,Customer,Lancaster,Ohio,43130,East,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,40.0,2,0.2,0.5
7182,7183,CA-2017-150609,2017-04-30,2017-05-04,Standard Class,NZ-18565,Nick Zandusky,Home Office,Los Angeles,California,90032,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,23.24,5,0.2,7.553
7183,7184,CA-2017-128853,2017-04-21,2017-04-23,First Class,JM-15250,Janet Martin,Customer,Baltimore,Maryland,21215,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",908.82,9,0.0,227.205
7184,7185,CA-2017-133102,2017-08-17,2017-08-24,Standard Class,ED-13885,Emily Ducich,Home Office,Houston,Texas,77095,Central,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.5520000000000005,2,0.2,-1.041
7185,7186,CA-2017-133102,2017-08-17,2017-08-24,Standard Class,ED-13885,Emily Ducich,Home Office,Houston,Texas,77095,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016,3,0.2,1.002
7186,7187,CA-2017-133102,2017-08-17,2017-08-24,Standard Class,ED-13885,Emily Ducich,Home Office,Houston,Texas,77095,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,74.592,4,0.3,-2.1312
7187,7188,CA-2017-133102,2017-08-17,2017-08-24,Standard Class,ED-13885,Emily Ducich,Home Office,Houston,Texas,77095,Central,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,16.784000000000002,2,0.6,-22.2388
7188,7189,CA-2017-133102,2017-08-17,2017-08-24,Standard Class,ED-13885,Emily Ducich,Home Office,Houston,Texas,77095,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,38.864000000000004,4,0.8,-99.1032
7189,7190,CA-2016-164399,2016-11-12,2016-11-15,First Class,DW-13480,Dianna Wilson,Home Office,San Diego,California,92024,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,203.976,3,0.2,25.497
7190,7191,CA-2016-164399,2016-11-12,2016-11-15,First Class,DW-13480,Dianna Wilson,Home Office,San Diego,California,92024,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,674.352,3,0.2,-8.4294
7191,7192,CA-2016-116918,2016-10-01,2016-10-06,Second Class,JK-15205,Jamie Kunitz,Customer,Hialeah,Florida,33012,South,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,5.388,4,0.7,-4.49
7192,7193,CA-2016-116918,2016-10-01,2016-10-06,Second Class,JK-15205,Jamie Kunitz,Customer,Hialeah,Florida,33012,South,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,30.976,8,0.2,5.0336
7193,7194,CA-2016-110492,2016-02-12,2016-02-14,First Class,JS-15880,John Stevenson,Customer,Atlanta,Georgia,30318,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1350.12,6,0.0,175.5156
7194,7195,CA-2016-110492,2016-02-12,2016-02-14,First Class,JS-15880,John Stevenson,Customer,Atlanta,Georgia,30318,South,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.0,7.4824
7195,7196,CA-2016-147683,2016-11-13,2016-11-17,Standard Class,PO-19180,Philisse Overcash,Home Office,Seattle,Washington,98103,West,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,19.54,2,0.0,7.2298
7196,7197,CA-2014-116785,2014-04-26,2014-04-30,Standard Class,MH-17290,Marc Harrigan,Home Office,Los Angeles,California,90036,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,21.4,5,0.0,6.206
7197,7198,CA-2014-116785,2014-04-26,2014-04-30,Standard Class,MH-17290,Marc Harrigan,Home Office,Los Angeles,California,90036,West,OFF-LA-10000305,Office Supplies,Labels,Avery 495,12.6,2,0.0,5.796
7198,7199,US-2015-156797,2015-08-11,2015-08-15,Standard Class,PO-19180,Philisse Overcash,Home Office,New York City,New York,10035,East,OFF-AR-10001427,Office Supplies,Art,Newell 330,11.96,2,0.0,3.1096
7199,7200,US-2015-156797,2015-08-11,2015-08-15,Standard Class,PO-19180,Philisse Overcash,Home Office,New York City,New York,10035,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,138.0,2,0.0,34.5
7200,7201,CA-2016-104276,2016-11-27,2016-12-03,Standard Class,HF-14995,Herbert Flentye,Customer,Fort Lauderdale,Florida,33311,South,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,116.76,1,0.2,14.595
7201,7202,CA-2016-104276,2016-11-27,2016-12-03,Standard Class,HF-14995,Herbert Flentye,Customer,Fort Lauderdale,Florida,33311,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,331.023,7,0.45,-114.3534
7202,7203,CA-2016-120369,2016-10-28,2016-10-28,Same Day,VB-21745,Victoria Brennan,Corporate,Rochester,New York,14609,East,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,0.0,75.68
7203,7204,CA-2014-118276,2014-12-29,2015-01-02,Standard Class,MG-17890,Michael Granlund,Home Office,Saint Charles,Illinois,60174,Central,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",8.736,3,0.6,-4.8048
7204,7205,CA-2015-136658,2015-09-10,2015-09-17,Standard Class,BO-11425,Bobby Odegard,Customer,New York City,New York,10024,East,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,6.08,2,0.0,2.0672
7205,7206,CA-2017-137414,2017-10-02,2017-10-06,Standard Class,CM-12115,Chad McGuire,Customer,San Francisco,California,94109,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,0.0,5.9364
7206,7207,CA-2017-137414,2017-10-02,2017-10-06,Standard Class,CM-12115,Chad McGuire,Customer,San Francisco,California,94109,West,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16,11,0.2,32.3015
7207,7208,CA-2016-143476,2016-09-11,2016-09-13,First Class,LC-16930,Linda Cazamias,Corporate,Phoenix,Arizona,85023,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.912,2,0.2,0.91
7208,7209,CA-2016-143476,2016-09-11,2016-09-13,First Class,LC-16930,Linda Cazamias,Corporate,Phoenix,Arizona,85023,West,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,20.736,4,0.2,7.2576
7209,7210,CA-2016-143476,2016-09-11,2016-09-13,First Class,LC-16930,Linda Cazamias,Corporate,Phoenix,Arizona,85023,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.568,2,0.2,2.99
7210,7211,US-2016-119046,2016-06-02,2016-06-06,Standard Class,EH-13765,Edward Hooks,Corporate,Seattle,Washington,98115,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,0.0,13.8828
7211,7212,US-2016-119046,2016-06-02,2016-06-06,Standard Class,EH-13765,Edward Hooks,Corporate,Seattle,Washington,98115,West,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.648,12,0.2,18.7224
7212,7213,US-2016-119046,2016-06-02,2016-06-06,Standard Class,EH-13765,Edward Hooks,Corporate,Seattle,Washington,98115,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232000000000001,3,0.2,3.9312
7213,7214,CA-2017-154949,2017-10-15,2017-10-19,Standard Class,MC-17275,Marc Crier,Customer,Camarillo,California,93010,West,OFF-LA-10002034,Office Supplies,Labels,Avery 478,14.73,3,0.0,7.2177
7214,7215,CA-2015-103072,2015-09-27,2015-09-30,Second Class,HW-14935,Helen Wasserman,Corporate,Detroit,Michigan,48205,Central,OFF-AR-10000127,Office Supplies,Art,Newell 321,16.4,5,0.0,4.756
7215,7216,CA-2015-103072,2015-09-27,2015-09-30,Second Class,HW-14935,Helen Wasserman,Corporate,Detroit,Michigan,48205,Central,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,25.92,4,0.0,12.4416
7216,7217,CA-2015-150770,2015-05-03,2015-05-06,First Class,LC-16870,Lena Cacioppo,Customer,San Francisco,California,94109,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,8.82,3,0.0,2.5578
7217,7218,CA-2015-150770,2015-05-03,2015-05-06,First Class,LC-16870,Lena Cacioppo,Customer,San Francisco,California,94109,West,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,62.496,2,0.2,21.8736
7218,7219,CA-2015-150770,2015-05-03,2015-05-06,First Class,LC-16870,Lena Cacioppo,Customer,San Francisco,California,94109,West,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,4,0.0,122.3856
7219,7220,CA-2015-150770,2015-05-03,2015-05-06,First Class,LC-16870,Lena Cacioppo,Customer,San Francisco,California,94109,West,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,49.568000000000005,2,0.2,17.3488
7220,7221,CA-2017-154760,2017-01-09,2017-01-13,Standard Class,BP-11290,Beth Paige,Customer,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,274.491,3,0.7,-228.7425
7221,7222,US-2017-104437,2017-01-27,2017-01-31,Standard Class,TG-21310,Toby Gnade,Customer,New York City,New York,10035,East,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94,3,0.0,35.8644
7222,7223,CA-2017-113075,2017-09-02,2017-09-06,Standard Class,MC-18100,Mick Crebagga,Customer,Chicago,Illinois,60623,Central,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,40.68,3,0.2,-7.119
7223,7224,CA-2016-109953,2016-07-14,2016-07-18,Standard Class,RB-19360,Raymond Buch,Customer,San Francisco,California,94122,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,110.376,3,0.2,12.4173
7224,7225,CA-2016-109953,2016-07-14,2016-07-18,Standard Class,RB-19360,Raymond Buch,Customer,San Francisco,California,94122,West,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,151.62,7,0.0,50.0346
7225,7226,CA-2016-109953,2016-07-14,2016-07-18,Standard Class,RB-19360,Raymond Buch,Customer,San Francisco,California,94122,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,30.8,4,0.0,10.164
7226,7227,CA-2017-127397,2017-02-24,2017-02-28,Standard Class,ES-14080,Erin Smith,Corporate,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,123.92,5,0.2,38.725
7227,7228,CA-2017-127397,2017-02-24,2017-02-28,Standard Class,ES-14080,Erin Smith,Corporate,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1319.8,5,0.2,214.4675
7228,7229,CA-2014-157546,2014-07-20,2014-07-22,First Class,RD-19720,Roger Demir,Customer,San Francisco,California,94122,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,89.712,6,0.2,30.2778
7229,7230,CA-2014-157546,2014-07-20,2014-07-22,First Class,RD-19720,Roger Demir,Customer,San Francisco,California,94122,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3,0.0,10.7301
7230,7231,CA-2017-153843,2017-03-13,2017-03-15,First Class,SC-20380,Shahid Collister,Customer,Fairfield,Connecticut,6824,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,30.88,2,0.0,15.44
7231,7232,CA-2017-153843,2017-03-13,2017-03-15,First Class,SC-20380,Shahid Collister,Customer,Fairfield,Connecticut,6824,East,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16,2,0.0,120.9416
7232,7233,CA-2017-153843,2017-03-13,2017-03-15,First Class,SC-20380,Shahid Collister,Customer,Fairfield,Connecticut,6824,East,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,27.12,4,0.0,12.4752
7233,7234,CA-2016-137337,2016-03-08,2016-03-12,Standard Class,GB-14575,Giulietta Baptist,Customer,New York City,New York,10011,East,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,113.6,8,0.0,44.303999999999995
7234,7235,CA-2016-137337,2016-03-08,2016-03-12,Standard Class,GB-14575,Giulietta Baptist,Customer,New York City,New York,10011,East,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,12.96,2,0.0,6.3504
7235,7236,CA-2016-137337,2016-03-08,2016-03-12,Standard Class,GB-14575,Giulietta Baptist,Customer,New York City,New York,10011,East,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,0.2,22.5732
7236,7237,CA-2014-138737,2014-12-07,2014-12-10,First Class,FP-14320,Frank Preis,Customer,Los Angeles,California,90049,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,8.64,3,0.0,2.4192
7237,7238,CA-2016-164924,2016-07-10,2016-07-10,Same Day,EA-14035,Erin Ashbrook,Corporate,Philadelphia,Pennsylvania,19143,East,TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.991,3,0.7,-319.1916
7238,7239,CA-2016-101651,2016-12-24,2016-12-30,Standard Class,SC-20305,Sean Christensen,Customer,San Jose,California,95123,West,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",43.96,7,0.0,18.4632
7239,7240,CA-2016-101651,2016-12-24,2016-12-30,Standard Class,SC-20305,Sean Christensen,Customer,San Jose,California,95123,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,39.76,7,0.0,18.6872
7240,7241,CA-2017-136651,2017-04-23,2017-04-25,Second Class,JF-15355,Jay Fein,Customer,Pasadena,California,91104,West,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36,7,0.0,26.544
7241,7242,CA-2017-136651,2017-04-23,2017-04-25,Second Class,JF-15355,Jay Fein,Customer,Pasadena,California,91104,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,92.88,6,0.2,30.186
7242,7243,CA-2017-136651,2017-04-23,2017-04-25,Second Class,JF-15355,Jay Fein,Customer,Pasadena,California,91104,West,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,24.14,2,0.0,7.9662
7243,7244,CA-2017-118892,2017-08-17,2017-08-22,Second Class,TP-21415,Tom Prescott,Customer,Philadelphia,Pennsylvania,19134,East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,4416.174,9,0.3,-630.882
7244,7245,US-2017-151127,2017-05-22,2017-05-25,First Class,RL-19615,Rob Lucas,Customer,Los Angeles,California,90049,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,49.56,7,0.0,18.8328
7245,7246,CA-2017-145807,2017-02-09,2017-02-13,Standard Class,SB-20170,Sarah Bern,Customer,Los Angeles,California,90032,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,5,0.0,17.745
7246,7247,US-2014-127978,2014-03-03,2014-03-08,Standard Class,JS-15595,Jill Stevenson,Corporate,Columbus,Ohio,43229,East,OFF-LA-10000305,Office Supplies,Labels,Avery 495,15.12,3,0.2,4.914
7247,7248,US-2014-127978,2014-03-03,2014-03-08,Standard Class,JS-15595,Jill Stevenson,Corporate,Columbus,Ohio,43229,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,5,0.5,-199.61700000000002
7248,7249,US-2014-127978,2014-03-03,2014-03-08,Standard Class,JS-15595,Jill Stevenson,Corporate,Columbus,Ohio,43229,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,44.672,8,0.2,-10.0512
7249,7250,CA-2015-158491,2015-06-04,2015-06-09,Second Class,BP-11155,Becky Pak,Customer,Los Angeles,California,90008,West,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,119.98,2,0.0,35.994
7250,7251,CA-2015-158491,2015-06-04,2015-06-09,Second Class,BP-11155,Becky Pak,Customer,Los Angeles,California,90008,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,989.97,3,0.0,395.98800000000006
7251,7252,CA-2016-116764,2016-08-27,2016-09-02,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,Hollywood,Florida,33021,South,OFF-LA-10002473,Office Supplies,Labels,Avery 484,9.216000000000001,4,0.2,3.3408
